,Loss_D,Loss_G
0,1.6995426416397095,6.2190680503845215
1,3.021150827407837,0.7561433911323547
2,1.1602327823638916,3.6374950408935547
3,0.2255869060754776,5.66396951675415
4,0.2481696903705597,4.709343433380127
5,0.919410765171051,6.71627140045166
6,0.46429190039634705,3.556016445159912
7,1.0206613540649414,13.543951988220215
8,2.639063596725464,4.4967193603515625
9,1.0563408136367798,8.543503761291504
10,0.0821482390165329,8.196002006530762
11,0.30723652243614197,4.983937740325928
12,1.1855870485305786,14.469560623168945
13,2.893007755279541,8.382699966430664
14,3.593252182006836,15.779790878295898
15,1.6839452981948853,5.49678373336792
16,2.4587671756744385,12.226752281188965
17,4.423620223999023,1.606114149093628
18,2.8715102672576904,9.591902732849121
19,1.2600650787353516,6.242776393890381
20,0.9602755308151245,8.325275421142578
21,0.9652599096298218,5.50993537902832
22,1.6662065982818604,15.14461898803711
23,3.529564142227173,6.943060398101807
24,0.49365562200546265,2.9493770599365234
25,1.9901666641235352,13.448592185974121
26,1.0008047819137573,10.672443389892578
27,1.0583486557006836,10.939927101135254
28,1.463816523551941,1.543785810470581
29,3.3250033855438232,16.977935791015625
30,3.5131659507751465,11.235710144042969
31,0.9038000702857971,2.8299055099487305
32,2.6583681106567383,9.60405158996582
33,0.5358499884605408,8.779542922973633
34,0.6580755114555359,4.812831878662109
35,3.7844438552856445,14.679771423339844
36,6.5773820877075195,7.702840328216553
37,0.6678028702735901,1.5651569366455078
38,3.4586589336395264,8.215880393981934
39,0.18000465631484985,8.449941635131836
40,0.9037448763847351,3.7609341144561768
41,2.677912473678589,9.421441078186035
42,2.7295355796813965,3.018897294998169
43,1.4155367612838745,5.764669418334961
44,0.54297935962677,6.251450061798096
45,0.4942060112953186,2.8008272647857666
46,0.6351794004440308,6.694068431854248
47,0.6937819123268127,2.135180950164795
48,1.2931559085845947,10.631118774414062
49,3.2633676528930664,3.280951499938965
50,0.8116180300712585,3.2537295818328857
51,1.9276080131530762,10.738531112670898
52,1.9989582300186157,4.988407135009766
53,0.6337114572525024,3.1682136058807373
54,2.031782627105713,8.2833833694458
55,2.853546142578125,2.1138339042663574
56,1.8286707401275635,1.9164388179779053
57,1.4962139129638672,4.569082736968994
58,1.3281079530715942,2.8112783432006836
59,0.9493833184242249,1.9627759456634521
60,0.8401689529418945,6.055440425872803
61,0.7819156646728516,2.698040008544922
62,0.6171466112136841,3.5556631088256836
63,0.4680268466472626,2.111846923828125
64,0.7476702332496643,5.012204170227051
65,0.847726583480835,1.5656572580337524
66,0.466866672039032,4.768378257751465
67,0.41059255599975586,4.614338397979736
68,0.5986884832382202,4.534916877746582
69,0.6109099388122559,2.4277000427246094
70,2.58394718170166,8.89264965057373
71,4.17598819732666,3.8759191036224365
72,1.0005147457122803,4.675096035003662
73,0.837073028087616,6.1796464920043945
74,0.6568822860717773,4.2236504554748535
75,0.7847630977630615,3.940326690673828
76,0.7075431942939758,4.258556365966797
77,0.7628895044326782,2.914090156555176
78,0.7130419611930847,3.5955352783203125
79,0.9010801315307617,5.205935001373291
80,0.8733910322189331,2.4566142559051514
81,1.2112135887145996,6.521667003631592
82,0.7352139949798584,3.9756078720092773
83,1.0444903373718262,5.368584156036377
84,0.5425363779067993,3.5775632858276367
85,1.0300763845443726,6.114912509918213
86,1.1404520273208618,1.7033933401107788
87,1.2887203693389893,7.827620983123779
88,1.631389856338501,3.1586170196533203
89,0.9546826481819153,4.873844146728516
90,0.659275233745575,4.44516134262085
91,0.8896965384483337,3.763026714324951
92,0.7357290983200073,3.4744551181793213
93,0.6659069061279297,5.796642303466797
94,0.8866896033287048,0.6761308312416077
95,1.8403687477111816,5.71639347076416
96,1.0330543518066406,3.60555362701416
97,0.4897119402885437,2.1093857288360596
98,0.978073239326477,5.442841053009033
99,0.8795897364616394,3.57659649848938
100,0.7841256260871887,2.9646353721618652
101,1.2430840730667114,5.572392463684082
102,0.9880704879760742,2.667161226272583
103,0.4713171124458313,3.210968494415283
104,0.4742685854434967,4.12788200378418
105,0.3124767541885376,2.951244592666626
106,0.6623026132583618,4.581399440765381
