,Loss_D,Loss_G,Accu_D
0,1.7605459690093994,0.8757103681564331,0.4765690267086029
1,1.1654503345489502,1.0624606609344482,0.678318202495575
2,0.6731984615325928,1.6683571338653564,0.7187515497207642
3,0.42866480350494385,2.1082351207733154,0.8181033134460449
4,0.2847607731819153,2.1495163440704346,0.9062690734863281
5,0.32619544863700867,2.279515027999878,0.9171628355979919
6,0.24203570187091827,2.836439609527588,0.9202657341957092
7,0.15791115164756775,3.0166196823120117,0.9284017086029053
8,0.15674465894699097,3.013965606689453,0.9218593835830688
9,0.12030479311943054,3.3550949096679688,0.9588024020195007
10,0.12992794811725616,3.287264108657837,0.9430537223815918
11,0.10664236545562744,3.120986223220825,0.9563512206077576
12,0.12247852236032486,3.403564453125,0.9662201404571533
13,0.07489728927612305,3.741507053375244,0.9747454524040222
14,0.06499139964580536,3.9892067909240723,0.9819626808166504
15,0.07681993395090103,3.710681915283203,0.9702340960502625
16,0.12213250994682312,4.204535007476807,0.9615967273712158
17,0.08093369752168655,4.02798318862915,0.9623641967773438
18,0.10252615064382553,3.625095844268799,0.9452685117721558
19,0.15260986983776093,3.8315863609313965,0.9581510424613953
20,0.1660168170928955,2.9325084686279297,0.9203650951385498
21,0.10180605202913284,3.857649326324463,0.9722030162811279
22,0.06381735950708389,3.900925874710083,0.979032039642334
23,0.062155842781066895,4.190072059631348,0.9776490926742554
24,0.0503191202878952,4.445080757141113,0.9747798442840576
25,0.1319960504770279,4.688462734222412,0.9515946507453918
26,0.08947387337684631,4.788852691650391,0.9439656138420105
27,0.08697443455457687,3.949836254119873,0.9610092043876648
28,0.09137806296348572,4.8007588386535645,0.9737008810043335
29,0.11643818020820618,5.003608703613281,0.954818069934845
30,0.05224508419632912,4.751521110534668,0.959750771522522
31,0.0724678486585617,4.368784427642822,0.9556126594543457
32,0.07209767401218414,4.610950469970703,0.9727551341056824
33,0.17140573263168335,5.992427825927734,0.9664408564567566
34,0.09999925643205643,5.11686897277832,0.9140799045562744
35,0.0430324524641037,3.96050763130188,0.9677765369415283
36,0.16142822802066803,5.817716598510742,0.9753395318984985
37,0.1008007675409317,5.789210319519043,0.9175734519958496
38,0.1352430284023285,4.95226526260376,0.9471202492713928
39,0.14155644178390503,5.636292934417725,0.9619334936141968
40,0.14177235960960388,5.342485427856445,0.9150957465171814
41,0.34189513325691223,7.734591960906982,0.9531814455986023
42,0.548312783241272,2.122044563293457,0.6735403537750244
43,0.9593261480331421,10.152910232543945,0.9968196153640747
44,0.49620136618614197,6.516948699951172,0.695829451084137
45,0.16617754101753235,4.983978271484375,0.9419420957565308
46,0.42218276858329773,8.879135131835938,0.9804372191429138
47,0.47962141036987305,4.805057048797607,0.7070311903953552
48,0.2498112916946411,5.909400939941406,0.9751954674720764
49,0.15742874145507812,6.565263271331787,0.9731584787368774
50,0.19908513128757477,4.816971302032471,0.8684735894203186
51,0.16011951863765717,2.8236465454101562,0.903448224067688
52,0.514620840549469,9.939313888549805,0.9631065726280212
53,2.0865283012390137,0.8401468992233276,0.312244176864624
54,1.8521625995635986,9.390783309936523,0.9938279390335083
55,0.3866129219532013,8.568134307861328,0.7551022171974182
56,0.18821144104003906,5.02006721496582,0.8669729232788086
57,0.18921323120594025,3.6693222522735596,0.9617292284965515
58,0.36223143339157104,7.418465614318848,0.9656965136528015
59,0.6278786063194275,3.308861255645752,0.6733010411262512
60,0.6510112881660461,7.8414459228515625,0.9707437753677368
61,0.42837071418762207,6.397233963012695,0.7369716763496399
62,0.16724541783332825,3.8620123863220215,0.893853485584259
63,0.5288349390029907,7.221853256225586,0.976828932762146
64,0.2127092182636261,6.279339790344238,0.824963390827179
65,0.14268237352371216,3.1435794830322266,0.9032628536224365
66,0.41126948595046997,5.380009174346924,0.9389331936836243
67,0.2642550468444824,5.4830756187438965,0.864760160446167
68,0.21320411562919617,5.403282642364502,0.9093965888023376
69,0.22827684879302979,4.645175933837891,0.8914795517921448
70,0.45111191272735596,6.169676780700684,0.8713701963424683
71,0.2965494692325592,4.10123872756958,0.8176438808441162
72,0.4890654981136322,8.00736141204834,0.9271816611289978
73,0.4276587963104248,4.764803409576416,0.7015796899795532
74,0.23951169848442078,5.094369888305664,0.9710860252380371
75,0.13924142718315125,5.438952922821045,0.9785171151161194
76,0.1895943284034729,6.6129608154296875,0.9206126928329468
77,0.25290173292160034,6.598504066467285,0.8887723088264465
78,0.36946550011634827,3.6134605407714844,0.7976651191711426
79,0.554069995880127,7.634281635284424,0.9048370718955994
80,0.5499059557914734,3.6801857948303223,0.637904167175293
81,0.6319471597671509,9.79723072052002,0.9898272156715393
82,0.3924565613269806,7.068366050720215,0.7619670629501343
83,0.07653430849313736,3.5677480697631836,0.9437330961227417
84,0.2745365500450134,6.732105731964111,0.9884830713272095
85,0.11734586954116821,6.848902702331543,0.9602295160293579
86,0.18215173482894897,5.755566596984863,0.9036282896995544
87,0.16130636632442474,4.7617621421813965,0.9202397465705872
88,0.49786466360092163,8.3500337600708,0.8974944949150085
89,0.5511144995689392,3.163015365600586,0.6500055193901062
90,1.2731168270111084,15.153438568115234,0.9836034178733826
91,1.7752481698989868,9.318948745727539,0.3763512670993805
92,0.023221395909786224,5.246553897857666,0.9787523746490479
93,0.15597572922706604,3.925116777420044,0.9927463531494141
94,0.9172661304473877,11.906959533691406,0.9497480392456055
95,0.8414104580879211,9.238532066345215,0.5756597518920898
96,0.08137072622776031,4.370128631591797,0.9383889436721802
97,0.2849135398864746,5.325197219848633,0.9877052307128906
98,0.24695618450641632,5.072987079620361,0.872750461101532
99,0.24171660840511322,4.639251708984375,0.8755947351455688
100,0.4253711700439453,7.398350715637207,0.9162783026695251
101,0.46563616394996643,5.077574729919434,0.7697848677635193
102,0.1745368093252182,4.483626842498779,0.9348809719085693
103,0.2590365707874298,6.890077590942383,0.9644284844398499
104,0.4997829794883728,3.1107592582702637,0.7216955423355103
105,1.1020269393920898,12.020258903503418,0.9646680355072021
106,1.8424789905548096,4.329136371612549,0.33815279603004456
107,0.70467209815979,9.098787307739258,0.9834390878677368
108,0.6144108772277832,6.5500407218933105,0.7130544185638428
109,0.14073747396469116,2.5521326065063477,0.9220733046531677
110,0.9573236107826233,10.759876251220703,0.9811549782752991
111,1.0019505023956299,7.537145614624023,0.5371127724647522
112,0.0993715301156044,3.5410566329956055,0.9338140487670898
113,0.6379293203353882,8.337536811828613,0.9424172043800354
114,0.46242430806159973,6.215925216674805,0.768429696559906
115,0.33748292922973633,1.890669345855713,0.8026266098022461
116,0.8449495434761047,9.946520805358887,0.9692093729972839
117,0.8721357583999634,5.072486877441406,0.5585700273513794
118,0.37307223677635193,3.4638798236846924,0.8445603847503662
119,1.0375514030456543,11.459806442260742,0.953414261341095
120,0.6596603989601135,8.134883880615234,0.5971328020095825
121,0.5236026048660278,2.1941840648651123,0.7197023034095764
122,1.3830130100250244,13.266790390014648,0.9700884819030762
123,1.1334986686706543,12.808429718017578,0.7209341526031494
124,0.6320450305938721,8.027408599853516,0.7966019511222839
125,0.016066547483205795,4.763347148895264,0.9906536340713501
126,0.17024047672748566,3.762648820877075,0.9858418107032776
127,0.13774307072162628,6.207018852233887,0.9936314225196838
128,0.2519359588623047,4.731400966644287,0.9276054501533508
129,0.07797412574291229,4.637415885925293,0.9813666343688965
130,0.19734877347946167,6.220871448516846,0.9502233266830444
131,0.2486432045698166,6.686573028564453,0.9201740026473999
132,0.21789711713790894,4.943116664886475,0.8771318793296814
133,0.4316995441913605,7.497610569000244,0.941398024559021
134,0.14659835398197174,5.749495983123779,0.9241077303886414
135,0.25399649143218994,6.556943893432617,0.9195502996444702
136,0.43434786796569824,8.290117263793945,0.9002705216407776
137,0.8133440613746643,2.9725537300109863,0.6033084392547607
138,1.1703764200210571,14.314910888671875,0.9741092324256897
139,0.7196961045265198,12.241369247436523,0.613003134727478
140,0.25497785210609436,7.293397903442383,0.8571645617485046
141,0.05125480890274048,3.9699645042419434,0.9847066402435303
142,0.7437841296195984,9.681646347045898,0.9735262393951416
143,0.08407127857208252,10.23593521118164,0.9312922358512878
144,0.3775753080844879,5.581116676330566,0.7696436047554016
145,0.223374605178833,4.017858505249023,0.9298239946365356
146,0.46729135513305664,9.035358428955078,0.9597527384757996
147,0.6508990526199341,6.232719898223877,0.6411383748054504
148,0.1979905664920807,5.000854015350342,0.9407328963279724
149,0.250045508146286,6.114068508148193,0.9730209708213806
150,0.9509661197662354,13.94471549987793,0.9404401183128357
151,2.4477922916412354,6.528097152709961,0.3146931529045105
152,0.397843599319458,2.395646095275879,0.8378499746322632
153,1.32498037815094,13.117485046386719,0.9924142360687256
154,0.6755055785179138,12.116203308105469,0.5819096565246582
155,0.45391836762428284,7.993830680847168,0.7568201422691345
156,0.056756313890218735,4.686850547790527,0.9803696274757385
157,0.8610808253288269,10.35043716430664,0.9907258749008179
158,0.1338314265012741,8.771648406982422,0.8985840678215027
159,0.22368411719799042,5.330570697784424,0.8204372525215149
160,1.0976908206939697,11.414789199829102,0.9095452427864075
161,1.6181784868240356,6.689148902893066,0.3359704613685608
162,0.279289186000824,4.36455774307251,0.8812255263328552
