,Loss_D,Loss_G
0,1.4224438667297363,0.7911470532417297
1,1.0208959579467773,1.0992603302001953
2,0.6476601362228394,1.3448222875595093
3,0.5178042054176331,1.5298930406570435
4,0.45598483085632324,1.7379188537597656
5,0.3344976007938385,2.2833707332611084
6,0.34257772564888,2.1459124088287354
7,0.2717133164405823,2.2464098930358887
8,0.23200181126594543,2.5030276775360107
9,0.25538602471351624,2.920910596847534
10,0.22557929158210754,2.908944845199585
11,0.2621515393257141,2.665339946746826
12,0.28566187620162964,2.3668177127838135
13,0.3465661406517029,3.0231871604919434
14,0.3837311863899231,4.097153663635254
15,0.399275004863739,2.8635923862457275
16,0.26833435893058777,2.2314560413360596
17,0.4933374226093292,4.262267112731934
18,0.3508280813694,3.3766565322875977
19,0.3860410153865814,2.697949171066284
20,0.2760215997695923,2.9927778244018555
21,0.23939760029315948,4.648733615875244
22,0.20065000653266907,3.79059100151062
23,0.3143494725227356,3.36149263381958
24,0.2586994171142578,3.5722498893737793
25,0.45678675174713135,4.209741115570068
26,0.4188821315765381,3.1786773204803467
27,0.8533163666725159,6.583887100219727
28,1.0438133478164673,2.43758487701416
29,0.9312364459037781,4.686822891235352
30,0.18879075348377228,5.382660865783691
31,0.24375280737876892,3.514458417892456
32,0.22419588267803192,3.7228870391845703
33,0.4687725007534027,5.766643524169922
34,0.34485816955566406,4.678089141845703
35,0.3341584801673889,3.128049612045288
36,0.512344479560852,4.102688789367676
37,0.8067300915718079,3.015890121459961
38,0.6209246516227722,5.5567450523376465
39,0.32574784755706787,3.4151556491851807
40,0.5220413208007812,5.361062049865723
41,0.38772231340408325,3.4103243350982666
42,0.456919401884079,3.5236470699310303
43,0.3114895820617676,4.63835334777832
44,0.30664023756980896,3.9642488956451416
45,0.3596915006637573,3.8127686977386475
46,0.672264814376831,8.400442123413086
47,1.4208930730819702,2.6602625846862793
48,0.8362593650817871,6.177111625671387
49,0.134067565202713,6.842599391937256
50,0.3873341679573059,4.5973663330078125
51,0.7731925845146179,8.198736190795898
52,0.9529421925544739,3.1911213397979736
53,0.5203425288200378,4.873495101928711
54,0.2724383771419525,4.976796627044678
55,0.2891976535320282,3.5238687992095947
56,0.5418921113014221,7.749991416931152
57,0.4238184690475464,5.422036647796631
58,0.39795422554016113,3.956555128097534
59,0.7102290987968445,9.379634857177734
60,0.5073173642158508,5.988671779632568
61,0.3269519507884979,4.066310882568359
62,1.1529722213745117,11.137310981750488
63,2.0580098628997803,6.486118316650391
64,0.15550293028354645,2.7523908615112305
65,0.781617283821106,9.692781448364258
